element,decimal_approx,num_representations,sample_representation
4355/216,20.16203704,5,"((0,2,1), (0,3,2), (1,1,1), (3,1,1))"
4357/36,121.02777778,389,"((1,0,2), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4357/54,80.68518519,3349,"((0,3,1), (1,3,2), (2,1,2), (2,2,1), (2,3,1), (3,0,2), (3,3,2))"
4357/72,60.51388889,3009,"((1,3,2), (2,0,1), (2,1,1), (3,2,1), (3,3,2))"
4357/108,40.34259259,355,"((0,3,2), (1,2,1), (2,1,1), (2,3,1), (3,0,1), (3,2,1))"
4357/216,20.17129630,21,"((0,3,1), (1,0,2), (1,1,2), (1,2,1), (3,0,1))"
4361/36,121.13888889,360,"((1,1,1), (1,2,1), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4361/54,80.75925926,3706,"((0,3,2), (2,2,2), (3,0,1), (3,1,1), (3,2,2), (3,3,2))"
4361/72,60.56944444,2375,"((1,3,1), (2,2,1), (3,0,2), (3,2,1), (3,3,2))"
4361/108,40.37962963,502,"((0,3,1), (2,0,2), (3,3,2))"
4361/216,20.18981481,1,"((0,0,2), (0,2,2), (0,3,2), (3,0,1))"
4363/36,121.19444444,395,"((1,1,2), (1,2,1), (1,3,1), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4363/54,80.79629630,3182,"((0,3,1), (2,0,2), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
4363/72,60.59722222,2979,"((1,3,2), (2,1,1), (2,3,2), (3,0,1), (3,2,2))"
4363/108,40.39814815,300,"((0,3,2), (1,3,2), (2,0,1), (3,1,1), (3,2,1))"
4363/216,20.19907407,12,"((0,3,1), (1,0,1), (1,3,1), (2,1,1), (3,0,1))"
4366/27,161.70370370,1,"((0,1,2), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4367/36,121.30555556,298,"((1,2,2), (1,3,2), (2,0,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4367/54,80.87037037,3124,"((0,3,2), (1,3,1), (2,1,1), (2,2,2), (2,3,1), (3,0,2), (3,3,2))"
4367/72,60.65277778,2960,"((1,3,1), (2,0,1), (2,3,2), (3,1,1), (3,2,1), (3,3,1))"
4367/108,40.43518519,495,"((0,3,1), (1,1,1), (1,3,2), (2,3,1), (3,0,1), (3,1,1))"
4367/216,20.21759259,2,"((0,0,2), (0,1,2), (0,3,2), (3,1,1))"
4369/36,121.36111111,477,"((1,1,1), (1,2,2), (1,3,1), (2,0,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4369/54,80.90740741,3836,"((0,3,1), (1,3,1), (2,0,1), (2,3,2), (3,1,1), (3,2,1), (3,3,2))"
4369/72,60.68055556,2498,"((1,3,2), (2,0,2), (2,1,1), (2,2,2), (2,3,1), (3,3,1))"
4369/108,40.45370370,287,"((0,3,2), (1,3,1), (2,2,1), (3,0,2), (3,1,2))"
4369/216,20.22685185,7,"((0,2,1), (0,3,1), (1,1,1), (1,3,1), (3,0,1))"
4373/36,121.47222222,309,"((1,1,1), (1,3,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4373/54,80.98148148,3266,"((0,3,2), (1,3,2), (2,0,2), (2,1,2), (2,3,2), (3,2,1), (3,3,1))"
4373/72,60.73611111,2882,"((1,3,1), (2,3,1), (3,0,1), (3,1,1), (3,2,2), (3,3,1))"
4373/108,40.49074074,638,"((0,3,1), (1,3,1), (2,0,1), (2,1,1), (2,2,2), (2,3,1))"
4373/216,20.24537037,1,"((0,1,2), (0,2,1), (0,3,2), (1,0,1), (3,0,1))"
4375/27,162.03703704,1,"((0,0,2), (0,1,1), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4375/36,121.52777778,515,"((1,1,2), (1,3,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4375/54,81.01851852,4483,"((0,3,1), (1,3,2), (2,2,2), (3,2,2), (3,3,2))"
4375/72,60.76388889,3370,"((1,3,2), (2,2,1), (3,2,1), (3,3,2))"
4375/108,40.50925926,420,"((0,3,2), (3,3,2))"
4375/216,20.25462963,33,"((0,3,1), (3,3,1))"
4379/36,121.63888889,370,"((1,2,1), (1,3,2), (2,0,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4379/54,81.09259259,3734,"((0,3,2), (2,0,1), (2,2,1), (2,3,2), (3,1,2), (3,3,2))"
4379/72,60.81944444,2409,"((1,3,1), (2,0,2), (2,2,2), (3,1,1), (3,3,2))"
4379/108,40.54629630,495,"((0,3,1), (2,3,1), (3,0,2), (3,2,2))"
4381/36,121.69444444,425,"((1,0,1), (1,1,1), (1,2,1), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4381/54,81.12962963,3856,"((0,3,1), (2,0,1), (2,2,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4381/72,60.84722222,2473,"((1,3,2), (2,1,1), (2,3,2), (3,0,2), (3,3,1))"
4381/108,40.56481481,244,"((0,3,2), (1,1,1), (1,3,2), (2,0,2), (2,3,1))"
4381/216,20.28240741,17,"((0,2,1), (0,3,1), (1,1,2), (2,0,1), (3,1,1))"
4385/36,121.80555556,404,"((1,2,2), (1,3,2), (2,0,2), (2,2,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4385/54,81.20370370,4193,"((0,3,2), (1,3,1), (2,1,1), (3,1,2), (3,2,2), (3,3,2))"
4385/72,60.90277778,3284,"((1,3,1), (2,2,1), (2,3,2), (3,1,2), (3,3,1))"
4385/108,40.60185185,586,"((0,3,1), (1,2,1), (1,3,2), (2,1,2), (2,3,1))"
4385/216,20.30092593,9,"((0,1,1), (0,3,2), (3,2,1))"
4387/36,121.86111111,349,"((1,2,2), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4387/54,81.24074074,3155,"((0,3,1), (1,3,1), (2,2,1), (2,3,1), (3,0,2), (3,1,1), (3,2,1), (3,3,2))"
4387/72,60.93055556,3047,"((1,3,2), (2,0,1), (2,3,1), (3,2,2), (3,3,1))"
4387/108,40.62037037,359,"((0,3,2), (1,2,1), (1,3,1), (2,1,2), (3,0,1), (3,2,1))"
4387/216,20.31018519,4,"((0,2,2), (0,3,1), (2,0,2), (3,1,1))"
4391/36,121.97222222,331,"((1,0,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4391/54,81.31481481,3905,"((0,3,2), (1,3,2), (2,1,1), (2,3,1), (3,0,1), (3,2,1), (3,3,2))"
4391/72,60.98611111,2389,"((1,3,1), (2,3,1), (3,0,2), (3,1,1), (3,3,2))"
4391/108,40.65740741,524,"((0,3,1), (1,3,1), (2,0,2), (2,1,1), (2,3,2))"
4391/216,20.32870370,2,"((0,0,1), (0,1,1), (0,2,1), (0,3,2), (3,1,1))"
4393/27,162.70370370,1,"((0,0,1), (0,1,2), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4393/36,122.02777778,363,"((1,0,1), (1,1,1), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4393/54,81.35185185,3307,"((0,3,1), (1,3,2), (2,0,2), (2,2,1), (2,3,2), (3,3,2))"
4393/72,61.01388889,2998,"((1,3,2), (2,2,2), (3,0,1), (3,3,2))"
4393/108,40.67592593,400,"((0,3,2), (2,0,1), (2,3,1), (3,2,2))"
4393/216,20.33796296,14,"((0,3,1), (1,0,1), (1,1,1), (1,2,2), (3,0,1))"
4397/36,122.13888889,270,"((1,1,2), (1,2,1), (1,3,2), (2,0,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4397/54,81.42592593,3103,"((0,3,2), (2,2,2), (2,3,1), (3,0,2), (3,1,2), (3,3,2))"
4397/72,61.06944444,2991,"((1,3,1), (2,0,1), (3,1,2), (3,2,1), (3,3,2))"
4397/108,40.71296296,608,"((0,3,1), (2,2,1), (2,3,2), (3,0,1), (3,1,1))"
4399/36,122.19444444,428,"((1,2,1), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4399/54,81.46296296,3879,"((0,3,1), (2,0,1), (2,1,1), (2,3,2), (3,2,2), (3,3,2))"
4399/72,61.09722222,2499,"((1,3,2), (2,0,2), (2,2,1), (2,3,2), (3,3,1))"
4399/108,40.73148148,232,"((0,3,2), (1,1,1), (1,2,2), (1,3,2), (3,0,2))"
4399/216,20.36574074,13,"((0,1,1), (0,3,1), (1,3,1), (2,1,1), (3,0,1))"
4403/36,122.30555556,285,"((1,1,1), (1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,2,2), (3,3,2))"
4403/54,81.53703704,3101,"((0,3,2), (1,3,1), (2,0,2), (2,3,2), (3,1,1), (3,2,2), (3,3,1))"
4403/72,61.15277778,2945,"((1,3,1), (2,3,2), (3,0,1), (3,1,2), (3,2,2))"
4403/108,40.76851852,565,"((0,3,1), (1,3,2), (2,0,1), (2,1,2), (2,2,2))"
4403/216,20.38425926,6,"((0,3,2), (1,0,1), (2,2,1), (3,0,1))"
4405/36,122.36111111,456,"((1,2,2), (1,3,1), (2,0,2), (2,1,2), (2,2,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4405/54,81.57407407,4288,"((0,3,1), (1,3,1), (2,1,2), (2,2,2), (3,2,2), (3,3,2))"
4405/72,61.18055556,3394,"((1,3,2), (2,3,1), (3,1,1), (3,3,2))"
4405/108,40.78703704,416,"((0,3,2), (1,3,1), (2,1,1), (2,3,2))"
4405/216,20.39351852,4,"((0,0,1), (0,1,1), (0,2,1), (0,3,1), (1,3,1), (3,0,1))"
4409/36,122.47222222,335,"((1,1,2), (1,3,2), (2,0,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4409/54,81.64814815,3929,"((0,3,2), (1,3,2), (2,0,1), (2,2,1), (3,2,2), (3,3,2))"
4409/72,61.23611111,2459,"((1,3,1), (2,0,2), (2,2,2), (2,3,1), (3,1,2), (3,3,1))"
4409/108,40.82407407,507,"((0,3,1), (1,3,1), (2,1,1), (3,0,2), (3,2,2))"
4409/216,20.41203704,3,"((0,2,1), (0,3,2), (1,1,2), (3,0,1))"
4411/36,122.52777778,390,"((0,2,2), (1,1,1), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4411/54,81.68518519,3992,"((0,3,1), (1,3,2), (2,2,2), (2,3,1), (3,0,1), (3,1,1), (3,3,2))"
4411/72,61.26388889,2476,"((1,3,2), (3,0,2), (3,2,1), (3,3,2))"
4411/108,40.84259259,325,"((0,3,2), (2,0,2), (2,2,1), (2,3,2))"
4411/216,20.42129630,28,"((0,3,1), (1,2,1), (2,0,1), (3,2,1))"
4415/36,122.63888889,347,"((1,1,1), (1,2,1), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4415/54,81.75925926,4231,"((0,3,2), (2,0,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4415/72,61.31944444,3325,"((1,3,1), (2,1,2), (2,2,1), (3,2,1), (3,3,2))"
4415/108,40.87962963,697,"((0,3,1), (3,1,2), (3,2,1), (3,3,1))"
4415/216,20.43981481,2,"((0,2,2), (0,3,2), (3,1,1))"
4417/36,122.69444444,308,"((1,1,2), (1,2,1), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4417/54,81.79629630,3222,"((0,3,1), (2,1,1), (2,2,1), (2,3,1), (3,0,2), (3,2,2), (3,3,2))"
4417/72,61.34722222,3081,"((1,3,2), (2,0,1), (2,3,2), (3,1,1), (3,2,2))"
4417/108,40.89814815,294,"((0,3,2), (1,1,1), (1,3,2), (2,2,1), (3,0,1), (3,1,1))"
4417/216,20.44907407,14,"((0,3,1), (1,0,2), (1,1,1), (1,3,1), (3,0,1))"
4420/27,163.70370370,1,"((0,0,2), (0,1,2), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4421/36,122.80555556,294,"((1,2,2), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4421/54,81.87037037,3745,"((0,3,2), (1,3,1), (2,3,1), (3,0,1), (3,1,2), (3,2,1), (3,3,2))"
4421/72,61.40277778,2454,"((1,3,1), (2,3,2), (3,0,2), (3,1,2), (3,3,1))"
4421/108,40.93518519,472,"((0,3,1), (1,3,2), (2,0,2), (2,1,2), (2,3,1))"
4421/216,20.46759259,4,"((0,1,2), (0,3,2), (2,0,1), (3,1,1))"
4423/36,122.86111111,325,"((1,1,1), (1,2,2), (1,3,1), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4423/54,81.90740741,3222,"((0,3,1), (1,3,1), (2,0,2), (2,1,2), (2,2,1), (2,3,2), (3,3,2))"
4423/72,61.43055556,3013,"((1,3,2), (2,2,2), (2,3,1), (3,0,1), (3,1,1), (3,3,1))"
4423/108,40.95370370,400,"((0,3,2), (1,3,1), (2,0,1), (2,1,1), (3,2,2))"
4423/216,20.47685185,3,"((0,1,1), (0,2,2), (0,3,1), (1,0,1), (2,1,1), (3,0,1))"
4427/36,122.97222222,232,"((1,1,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4427/54,81.98148148,3238,"((0,3,2), (1,3,2), (2,3,2), (3,0,2), (3,3,2))"
4427/72,61.48611111,3039,"((1,3,1), (2,0,1), (2,1,2), (2,3,1), (3,2,2), (3,3,1))"
4427/108,40.99074074,634,"((0,3,1), (1,3,1), (2,3,1), (3,0,1), (3,3,1))"
4429/36,123.02777778,400,"((1,1,2), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4429/54,82.01851852,3992,"((0,3,1), (1,3,2), (2,0,1), (3,1,2), (3,2,2), (3,3,2))"
4429/72,61.51388889,2514,"((1,3,2), (2,0,2), (2,2,1), (3,1,1), (3,3,2))"
4429/108,41.00925926,308,"((0,3,2), (3,0,2), (3,2,1), (3,3,1))"
4429/216,20.50462963,28,"((0,3,1), (2,2,2), (3,0,1))"
4433/36,123.13888889,244,"((1,2,1), (1,3,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4433/54,82.09259259,3163,"((0,3,2), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,3,2))"
4433/72,61.56944444,3009,"((1,3,1), (2,1,2), (2,2,2), (3,0,1), (3,3,2))"
4433/108,41.04629630,668,"((0,3,1), (2,0,1), (2,2,2), (2,3,1), (3,1,2))"
4435/36,123.19444444,420,"((1,1,1), (1,2,1), (1,3,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4435/54,82.12962963,4288,"((0,3,1), (2,1,1), (2,2,2), (3,1,2), (3,2,2), (3,3,2))"
4435/72,61.59722222,3414,"((1,3,2), (2,3,2), (3,1,2), (3,3,1))"
4435/108,41.06481481,347,"((0,3,2), (1,3,2), (2,1,2), (2,3,1))"
4435/216,20.53240741,19,"((0,2,1), (0,3,1), (2,1,1), (3,2,1))"
4439/36,123.30555556,300,"((1,2,2), (1,3,2), (2,0,1), (2,1,1), (2,2,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4439/54,82.20370370,3820,"((0,3,2), (1,3,1), (2,0,1), (2,1,2), (2,2,1), (3,2,2), (3,3,2))"
4439/72,61.65277778,2539,"((1,3,1), (2,0,2), (2,1,2), (2,2,1), (2,3,2), (3,3,1))"
4439/108,41.10185185,453,"((0,3,1), (1,2,2), (1,3,2), (2,1,2), (3,0,2))"
4439/216,20.55092593,10,"((0,3,2), (1,2,1), (2,1,1), (3,0,1))"
4441/36,123.36111111,355,"((1,0,1), (1,2,2), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4441/54,82.24074074,3879,"((0,3,1), (1,3,1), (2,1,1), (2,2,2), (2,3,1), (3,0,1), (3,2,1), (3,3,2))"
4441/72,61.68055556,2490,"((1,3,2), (2,3,1), (3,0,2), (3,1,1), (3,2,1), (3,3,1))"
4441/108,41.12037037,337,"((0,3,2), (1,3,1), (2,0,2), (2,1,1), (2,2,1), (2,3,1))"
4441/216,20.56018519,8,"((0,2,2), (0,3,1), (1,1,1), (2,0,1), (3,1,1))"
4445/36,123.47222222,313,"((1,3,2), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4445/54,82.31481481,4356,"((0,3,2), (1,3,2), (2,2,1), (2,3,1), (3,1,2), (3,3,2))"
4445/72,61.73611111,3391,"((1,3,1), (2,1,1), (2,3,1), (3,2,1), (3,3,2))"
4445/108,41.15740741,729,"((0,3,1), (1,2,1), (1,3,1), (2,3,1), (3,1,1), (3,2,1))"
4445/216,20.57870370,4,"((0,0,1), (0,3,2), (1,3,1), (3,0,1))"
4447/36,123.52777778,295,"((1,0,2), (1,1,1), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4447/54,82.35185185,3307,"((0,3,1), (1,3,2), (2,3,2), (3,0,2), (3,1,2), (3,2,1), (3,3,1))"
4447/72,61.76388889,3124,"((1,3,2), (2,0,1), (3,1,2), (3,2,2), (3,3,1))"
4447/108,41.17592593,390,"((0,3,2), (2,2,2), (2,3,1), (3,0,1), (3,1,1))"
4447/216,20.58796296,15,"((0,1,1), (0,3,1), (1,2,1), (2,0,2), (3,1,1))"
4451/36,123.63888889,258,"((1,1,2), (1,2,1), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4451/54,82.42592593,3796,"((0,3,2), (2,1,1), (2,3,1), (3,0,1), (3,1,1), (3,2,2), (3,3,2))"
4451/72,61.81944444,2507,"((1,3,1), (2,1,2), (3,0,2), (3,2,1), (3,3,2))"
4451/108,41.21296296,561,"((0,3,1), (2,0,2), (2,3,2), (3,1,2))"
4453/36,123.69444444,298,"((1,0,1), (1,2,1), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4453/54,82.46296296,3155,"((0,3,1), (2,0,2), (2,2,1), (2,3,2), (3,1,1), (3,2,1), (3,3,2))"
4453/72,61.84722222,3067,"((1,3,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2))"
4453/108,41.23148148,335,"((0,3,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2))"
4453/216,20.61574074,10,"((0,3,1), (1,0,1), (1,2,1), (1,3,1), (3,0,1))"
4457/36,123.80555556,217,"((1,1,1), (1,2,2), (1,3,2), (2,0,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4457/54,82.53703704,3180,"((0,3,2), (1,3,1), (2,1,2), (2,3,2), (3,0,2), (3,3,2))"
4457/72,61.90277778,3097,"((1,3,1), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,3,1))"
4457/108,41.26851852,564,"((0,3,1), (1,3,2), (2,1,1), (3,0,1), (3,3,1))"
4457/216,20.63425926,8,"((0,3,2), (1,0,2), (1,1,2), (3,0,1))"
4459/36,123.86111111,358,"((1,1,2), (1,2,2), (1,3,1), (2,0,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4459/54,82.57407407,3856,"((0,3,1), (1,3,1), (2,0,1), (2,1,2), (3,1,2), (3,2,2), (3,3,2))"
4459/72,61.93055556,2577,"((1,3,2), (2,0,2), (2,2,1), (2,3,1), (3,1,2), (3,3,1))"
4459/108,41.28703704,312,"((0,3,2), (1,2,1), (1,3,1), (2,1,1), (2,3,1), (3,0,2))"
4459/216,20.64351852,3,"((0,1,2), (0,2,2), (0,3,1), (2,1,1), (3,0,1))"
4463/36,123.97222222,224,"((1,1,2), (1,3,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4463/54,82.64814815,3269,"((0,3,2), (1,3,2), (2,0,2), (2,2,2), (3,1,2), (3,3,2))"
4463/72,61.98611111,3052,"((1,3,1), (2,1,1), (2,2,1), (2,3,1), (3,0,1), (3,3,2))"
4463/108,41.32407407,677,"((0,3,1), (1,3,1), (2,0,1), (2,2,1), (3,1,1), (3,3,1))"
4463/216,20.66203704,3,"((0,2,1), (0,3,2), (1,0,1), (2,1,1), (3,0,1))"
4465/36,124.02777778,384,"((0,2,2), (1,1,1), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4465/54,82.68518519,4483,"((0,3,1), (1,3,2), (2,1,1), (2,3,1), (3,2,2), (3,3,2))"
4465/72,62.01388889,3464,"((1,3,2), (2,1,2), (3,2,1), (3,3,2))"
4465/108,41.34259259,456,"((0,3,2), (2,3,2), (3,1,2))"
4465/216,20.67129630,38,"((0,3,1), (2,3,1), (3,1,1))"
4469/36,124.13888889,264,"((1,1,1), (1,2,1), (1,3,2), (2,0,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4469/54,82.75925926,3795,"((0,3,2), (2,0,1), (2,1,1), (2,2,1), (3,1,2), (3,2,2), (3,3,2))"
4469/72,62.06944444,2557,"((1,3,1), (2,0,2), (2,1,1), (2,2,1), (3,2,1), (3,3,2))"
4469/108,41.37962963,534,"((0,3,1), (3,0,2), (3,1,2), (3,2,2))"
4469/216,20.68981481,2,"((0,2,2), (0,3,2), (1,1,1), (3,0,1))"
4471/36,124.19444444,309,"((1,0,1), (1,1,2), (1,2,1), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4471/54,82.79629630,3836,"((0,3,1), (2,2,2), (2,3,1), (3,0,1), (3,1,2), (3,2,1), (3,3,2))"
4471/72,62.09722222,2556,"((1,3,2), (2,3,2), (3,0,2), (3,1,2), (3,2,1))"
4471/108,41.39814815,285,"((0,3,2), (1,3,2), (2,0,2), (2,1,2), (2,2,1))"
4471/216,20.69907407,20,"((0,1,1), (0,2,1), (0,3,1), (2,0,1), (3,2,1))"
4475/36,124.30555556,288,"((1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4475/54,82.87037037,4261,"((0,3,2), (1,3,1), (2,2,1), (2,3,1), (3,2,2), (3,3,2))"
4475/72,62.15277778,3465,"((1,3,1), (2,3,2), (3,2,2), (3,3,1))"
4475/108,41.43518519,664,"((0,3,1), (1,3,2), (2,2,2), (2,3,1))"
4475/216,20.71759259,7,"((0,1,1), (0,3,2), (1,2,1), (3,1,1))"
4477/36,124.36111111,254,"((1,1,1), (1,2,2), (1,3,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4477/54,82.90740741,3182,"((0,3,1), (1,3,1), (2,2,2), (2,3,2), (3,0,2), (3,3,2))"
4477/72,62.18055556,3177,"((1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,1), (3,3,1))"
4477/108,41.45370370,395,"((0,3,2), (1,3,1), (2,2,1), (3,0,1), (3,3,1))"
4477/216,20.72685185,5,"((0,2,1), (0,3,1), (1,0,2), (1,3,1), (3,0,1))"
4481/36,124.47222222,228,"((1,0,1), (1,1,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4481/54,82.98148148,3962,"((0,3,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,3,1))"
4481/72,62.23611111,2527,"((1,3,1), (2,1,1), (2,3,1), (3,0,2), (3,2,2), (3,3,1))"
4481/108,41.49074074,565,"((0,3,1), (1,3,1), (2,0,2), (2,3,1), (3,1,1), (3,2,1))"
4481/216,20.74537037,1,"((0,0,2), (0,1,2), (0,2,1), (0,3,2), (3,0,1))"
4483/36,124.52777778,269,"((1,0,1), (1,1,2), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4483/54,83.01851852,3349,"((0,3,1), (1,3,2), (2,0,2), (2,1,1), (2,2,1), (3,2,2), (3,3,2))"
4483/72,62.26388889,3136,"((1,3,2), (2,1,2), (2,2,1), (3,0,1), (3,3,2))"
4483/108,41.50925926,428,"((0,3,2), (2,0,1), (3,1,2), (3,2,2))"
4483/216,20.75462963,20,"((0,3,1), (3,0,2), (3,2,1))"
4487/36,124.63888889,185,"((1,2,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
4487/54,83.09259259,3108,"((0,3,2), (2,3,2), (3,0,2), (3,1,1), (3,2,1), (3,3,2))"
4487/72,62.31944444,3110,"((1,3,1), (2,0,1), (2,2,2), (3,2,1), (3,3,2))"
4487/108,41.54629630,664,"((0,3,1), (2,1,2), (2,3,1), (3,0,1), (3,3,1))"
4489/36,124.69444444,318,"((1,1,1), (1,2,1), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4489/54,83.12962963,3861,"((0,3,1), (1,2,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,3,2))"
4489/72,62.34722222,2648,"((1,3,2), (2,0,2), (2,1,2), (2,3,2), (3,3,1))"
4489/108,41.56481481,270,"((0,3,2), (1,2,1), (1,3,2), (2,1,2), (3,0,2))"
4489/216,20.78240741,21,"((0,2,1), (0,3,1), (2,1,1), (2,2,1), (3,0,1))"
4493/36,124.80555556,199,"((1,2,2), (1,3,2), (2,1,2), (2,2,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
4493/54,83.20370370,3159,"((0,3,2), (1,3,1), (2,0,2), (2,2,2), (3,2,2), (3,3,2))"
4493/72,62.40277778,3089,"((1,3,1), (2,3,2), (3,0,1), (3,3,2))"
4493/108,41.60185185,606,"((0,3,1), (1,3,2), (2,0,1), (2,3,2))"
4493/216,20.80092593,6,"((0,3,2), (1,0,1), (1,1,1), (1,2,1), (3,0,1))"
4495/36,124.86111111,342,"((1,2,2), (1,3,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
