element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
970/243,3.99176955,970,243,"[2, 3, 5, 97]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
971/243,3.99588477,971,243,"[3, 971]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
973/243,4.00411523,973,243,"[3, 7, 139]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
974/243,4.00823045,974,243,"[2, 3, 487]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
976/243,4.01646091,976,243,"[2, 3, 61]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
977/243,4.02057613,977,243,"[3, 977]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
979/243,4.02880658,979,243,"[3, 11, 89]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
980/243,4.03292181,980,243,"[2, 3, 5, 7]","[2, -5, 1, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
982/243,4.04115226,982,243,"[2, 3, 491]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
983/243,4.04526749,983,243,"[3, 983]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
985/243,4.05349794,985,243,"[3, 5, 197]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
986/243,4.05761317,986,243,"[2, 3, 17, 29]","[1, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
988/243,4.06584362,988,243,"[2, 3, 13, 19]","[2, -5, 0, 0, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
989/243,4.06995885,989,243,"[3, 23, 43]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
991/243,4.07818930,991,243,"[3, 991]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
992/243,4.08230453,992,243,"[2, 3, 31]","[5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
994/243,4.09053498,994,243,"[2, 3, 7, 71]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
995/243,4.09465021,995,243,"[3, 5, 199]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
997/243,4.10288066,997,243,"[3, 997]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
998/243,4.10699588,998,243,"[2, 3, 499]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1000/243,4.11522634,1000,243,"[2, 3, 5]","[3, -5, 3, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1001/243,4.11934156,1001,243,"[3, 7, 11, 13]","[0, -5, 0, 1, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1003/243,4.12757202,1003,243,"[3, 17, 59]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1004/243,4.13168724,1004,243,"[2, 3, 251]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1006/243,4.13991770,1006,243,"[2, 3, 503]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1007/243,4.14403292,1007,243,"[3, 19, 53]","[0, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1009/243,4.15226337,1009,243,"[3, 1009]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1010/243,4.15637860,1010,243,"[2, 3, 5, 101]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1012/243,4.16460905,1012,243,"[2, 3, 11, 23]","[2, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1013/243,4.16872428,1013,243,"[3, 1013]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1015/243,4.17695473,1015,243,"[3, 5, 7, 29]","[0, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1016/243,4.18106996,1016,243,"[2, 3, 127]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1018/243,4.18930041,1018,243,"[2, 3, 509]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1019/243,4.19341564,1019,243,"[3, 1019]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1021/243,4.20164609,1021,243,"[3, 1021]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1022/243,4.20576132,1022,243,"[2, 3, 7, 73]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1024/243,4.21399177,1024,243,"[2, 3]","[10, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1025/243,4.21810700,1025,243,"[3, 5, 41]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1027/243,4.22633745,1027,243,"[3, 13, 79]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1028/243,4.23045267,1028,243,"[2, 3, 257]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1030/243,4.23868313,1030,243,"[2, 3, 5, 103]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1031/243,4.24279835,1031,243,"[3, 1031]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1033/243,4.25102881,1033,243,"[3, 1033]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1034/243,4.25514403,1034,243,"[2, 3, 11, 47]","[1, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1036/243,4.26337449,1036,243,"[2, 3, 7, 37]","[2, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1037/243,4.26748971,1037,243,"[3, 17, 61]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1039/243,4.27572016,1039,243,"[3, 1039]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1040/243,4.27983539,1040,243,"[2, 3, 5, 13]","[4, -5, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1042/243,4.28806584,1042,243,"[2, 3, 521]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1043/243,4.29218107,1043,243,"[3, 7, 149]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1045/243,4.30041152,1045,243,"[3, 5, 11, 19]","[0, -5, 1, 0, 1, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1046/243,4.30452675,1046,243,"[2, 3, 523]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1048/243,4.31275720,1048,243,"[2, 3, 131]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1049/243,4.31687243,1049,243,"[3, 1049]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1051/243,4.32510288,1051,243,"[3, 1051]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1052/243,4.32921811,1052,243,"[2, 3, 263]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1054/243,4.33744856,1054,243,"[2, 3, 17, 31]","[1, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1055/243,4.34156379,1055,243,"[3, 5, 211]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1057/243,4.34979424,1057,243,"[3, 7, 151]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1058/243,4.35390947,1058,243,"[2, 3, 23]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1060/243,4.36213992,1060,243,"[2, 3, 5, 53]","[2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1061/243,4.36625514,1061,243,"[3, 1061]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1063/243,4.37448560,1063,243,"[3, 1063]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1064/243,4.37860082,1064,243,"[2, 3, 7, 19]","[3, -5, 0, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1066/243,4.38683128,1066,243,"[2, 3, 13, 41]","[1, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1067/243,4.39094650,1067,243,"[3, 11, 97]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1069/243,4.39917695,1069,243,"[3, 1069]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1070/243,4.40329218,1070,243,"[2, 3, 5, 107]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1072/243,4.41152263,1072,243,"[2, 3, 67]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1073/243,4.41563786,1073,243,"[3, 29, 37]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1075/243,4.42386831,1075,243,"[3, 5, 43]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1076/243,4.42798354,1076,243,"[2, 3, 269]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1078/243,4.43621399,1078,243,"[2, 3, 7, 11]","[1, -5, 0, 2, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1079/243,4.44032922,1079,243,"[3, 13, 83]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1081/243,4.44855967,1081,243,"[3, 23, 47]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1082/243,4.45267490,1082,243,"[2, 3, 541]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1084/243,4.46090535,1084,243,"[2, 3, 271]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1085/243,4.46502058,1085,243,"[3, 5, 7, 31]","[0, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1087/243,4.47325103,1087,243,"[3, 1087]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1088/243,4.47736626,1088,243,"[2, 3, 17]","[6, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1090/243,4.48559671,1090,243,"[2, 3, 5, 109]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1091/243,4.48971193,1091,243,"[3, 1091]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1093/243,4.49794239,1093,243,"[3, 1093]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1094/243,4.50205761,1094,243,"[2, 3, 547]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1096/243,4.51028807,1096,243,"[2, 3, 137]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1097/243,4.51440329,1097,243,"[3, 1097]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1099/243,4.52263374,1099,243,"[3, 7, 157]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1100/243,4.52674897,1100,243,"[2, 3, 5, 11]","[2, -5, 2, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1102/243,4.53497942,1102,243,"[2, 3, 19, 29]","[1, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1103/243,4.53909465,1103,243,"[3, 1103]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1105/243,4.54732510,1105,243,"[3, 5, 13, 17]","[0, -5, 1, 0, 0, 1, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1106/243,4.55144033,1106,243,"[2, 3, 7, 79]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1108/243,4.55967078,1108,243,"[2, 3, 277]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1109/243,4.56378601,1109,243,"[3, 1109]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1111/243,4.57201646,1111,243,"[3, 11, 101]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1112/243,4.57613169,1112,243,"[2, 3, 139]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1114/243,4.58436214,1114,243,"[2, 3, 557]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1115/243,4.58847737,1115,243,"[3, 5, 223]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1117/243,4.59670782,1117,243,"[3, 1117]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1118/243,4.60082305,1118,243,"[2, 3, 13, 43]","[1, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1120/243,4.60905350,1120,243,"[2, 3, 5, 7]","[5, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1121/243,4.61316872,1121,243,"[3, 19, 59]","[0, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1123/243,4.62139918,1123,243,"[3, 1123]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1124/243,4.62551440,1124,243,"[2, 3, 281]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1126/243,4.63374486,1126,243,"[2, 3, 563]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1127/243,4.63786008,1127,243,"[3, 7, 23]","[0, -5, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1129/243,4.64609053,1129,243,"[3, 1129]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1130/243,4.65020576,1130,243,"[2, 3, 5, 113]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1132/243,4.65843621,1132,243,"[2, 3, 283]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1133/243,4.66255144,1133,243,"[3, 11, 103]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1135/243,4.67078189,1135,243,"[3, 5, 227]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1136/243,4.67489712,1136,243,"[2, 3, 71]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1138/243,4.68312757,1138,243,"[2, 3, 569]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1139/243,4.68724280,1139,243,"[3, 17, 67]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1141/243,4.69547325,1141,243,"[3, 7, 163]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1142/243,4.69958848,1142,243,"[2, 3, 571]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1144/243,4.70781893,1144,243,"[2, 3, 11, 13]","[3, -5, 0, 0, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1145/243,4.71193416,1145,243,"[3, 5, 229]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1147/243,4.72016461,1147,243,"[3, 31, 37]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1148/243,4.72427984,1148,243,"[2, 3, 7, 41]","[2, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1150/243,4.73251029,1150,243,"[2, 3, 5, 23]","[1, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1151/243,4.73662551,1151,243,"[3, 1151]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1153/243,4.74485597,1153,243,"[3, 1153]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1154/243,4.74897119,1154,243,"[2, 3, 577]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1156/243,4.75720165,1156,243,"[2, 3, 17]","[2, -5, 0, 0, 0, 0, 2, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1157/243,4.76131687,1157,243,"[3, 13, 89]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1159/243,4.76954733,1159,243,"[3, 19, 61]","[0, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1160/243,4.77366255,1160,243,"[2, 3, 5, 29]","[3, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1162/243,4.78189300,1162,243,"[2, 3, 7, 83]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1163/243,4.78600823,1163,243,"[3, 1163]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1165/243,4.79423868,1165,243,"[3, 5, 233]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1166/243,4.79835391,1166,243,"[2, 3, 11, 53]","[1, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1168/243,4.80658436,1168,243,"[2, 3, 73]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1169/243,4.81069959,1169,243,"[3, 7, 167]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1171/243,4.81893004,1171,243,"[3, 1171]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1172/243,4.82304527,1172,243,"[2, 3, 293]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1174/243,4.83127572,1174,243,"[2, 3, 587]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1175/243,4.83539095,1175,243,"[3, 5, 47]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1177/243,4.84362140,1177,243,"[3, 11, 107]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1178/243,4.84773663,1178,243,"[2, 3, 19, 31]","[1, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1180/243,4.85596708,1180,243,"[2, 3, 5, 59]","[2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1181/243,4.86008230,1181,243,"[3, 1181]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1183/243,4.86831276,1183,243,"[3, 7, 13]","[0, -5, 0, 1, 0, 2, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1184/243,4.87242798,1184,243,"[2, 3, 37]","[5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1186/243,4.88065844,1186,243,"[2, 3, 593]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1187/243,4.88477366,1187,243,"[3, 1187]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1189/243,4.89300412,1189,243,"[3, 29, 41]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1190/243,4.89711934,1190,243,"[2, 3, 5, 7, 17]","[1, -5, 1, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1192/243,4.90534979,1192,243,"[2, 3, 149]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1193/243,4.90946502,1193,243,"[3, 1193]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1195/243,4.91769547,1195,243,"[3, 5, 239]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1196/243,4.92181070,1196,243,"[2, 3, 13, 23]","[2, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1198/243,4.93004115,1198,243,"[2, 3, 599]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1199/243,4.93415638,1199,243,"[3, 11, 109]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1201/243,4.94238683,1201,243,"[3, 1201]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1202/243,4.94650206,1202,243,"[2, 3, 601]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1204/243,4.95473251,1204,243,"[2, 3, 7, 43]","[2, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1205/243,4.95884774,1205,243,"[3, 5, 241]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1207/243,4.96707819,1207,243,"[3, 17, 71]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1208/243,4.97119342,1208,243,"[2, 3, 151]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1210/243,4.97942387,1210,243,"[2, 3, 5, 11]","[1, -5, 1, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1211/243,4.98353909,1211,243,"[3, 7, 173]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1213/243,4.99176955,1213,243,"[3, 1213]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1214/243,4.99588477,1214,243,"[2, 3, 607]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1216/243,5.00411523,1216,243,"[2, 3, 19]","[6, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1217/243,5.00823045,1217,243,"[3, 1217]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1219/243,5.01646091,1219,243,"[3, 23, 53]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1220/243,5.02057613,1220,243,"[2, 3, 5, 61]","[2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1222/243,5.02880658,1222,243,"[2, 3, 13, 47]","[1, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1223/243,5.03292181,1223,243,"[3, 1223]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1225/243,5.04115226,1225,243,"[3, 5, 7]","[0, -5, 2, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1226/243,5.04526749,1226,243,"[2, 3, 613]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1228/243,5.05349794,1228,243,"[2, 3, 307]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1229/243,5.05761317,1229,243,"[3, 1229]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1231/243,5.06584362,1231,243,"[3, 1231]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1232/243,5.06995885,1232,243,"[2, 3, 7, 11]","[4, -5, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1234/243,5.07818930,1234,243,"[2, 3, 617]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1235/243,5.08230453,1235,243,"[3, 5, 13, 19]","[0, -5, 1, 0, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
