element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
1577/32,49.28125000,1577,32,"[2, 19, 83]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1579/32,49.34375000,1579,32,"[2, 1579]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1581/32,49.40625000,1581,32,"[2, 3, 17, 31]","[-5, 1, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1583/32,49.46875000,1583,32,"[2, 1583]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1585/32,49.53125000,1585,32,"[2, 5, 317]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1587/32,49.59375000,1587,32,"[2, 3, 23]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1589/32,49.65625000,1589,32,"[2, 7, 227]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1591/32,49.71875000,1591,32,"[2, 37, 43]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1593/32,49.78125000,1593,32,"[2, 3, 59]","[-5, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1595/32,49.84375000,1595,32,"[2, 5, 11, 29]","[-5, 0, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1597/32,49.90625000,1597,32,"[2, 1597]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1599/32,49.96875000,1599,32,"[2, 3, 13, 41]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1601/32,50.03125000,1601,32,"[2, 1601]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1603/32,50.09375000,1603,32,"[2, 7, 229]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1605/32,50.15625000,1605,32,"[2, 3, 5, 107]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1607/32,50.21875000,1607,32,"[2, 1607]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1609/32,50.28125000,1609,32,"[2, 1609]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1611/32,50.34375000,1611,32,"[2, 3, 179]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1613/32,50.40625000,1613,32,"[2, 1613]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1615/32,50.46875000,1615,32,"[2, 5, 17, 19]","[-5, 0, 1, 0, 0, 0, 1, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1617/32,50.53125000,1617,32,"[2, 3, 7, 11]","[-5, 1, 0, 2, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1619/32,50.59375000,1619,32,"[2, 1619]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1621/32,50.65625000,1621,32,"[2, 1621]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1623/32,50.71875000,1623,32,"[2, 3, 541]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1625/32,50.78125000,1625,32,"[2, 5, 13]","[-5, 0, 3, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1627/32,50.84375000,1627,32,"[2, 1627]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1629/32,50.90625000,1629,32,"[2, 3, 181]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1631/32,50.96875000,1631,32,"[2, 7, 233]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1633/32,51.03125000,1633,32,"[2, 23, 71]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1635/32,51.09375000,1635,32,"[2, 3, 5, 109]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1639/32,51.21875000,1639,32,"[2, 11, 149]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1641/32,51.28125000,1641,32,"[2, 3, 547]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1643/32,51.34375000,1643,32,"[2, 31, 53]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1645/32,51.40625000,1645,32,"[2, 5, 7, 47]","[-5, 0, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1647/32,51.46875000,1647,32,"[2, 3, 61]","[-5, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1649/32,51.53125000,1649,32,"[2, 17, 97]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1651/32,51.59375000,1651,32,"[2, 13, 127]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1653/32,51.65625000,1653,32,"[2, 3, 19, 29]","[-5, 1, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1655/32,51.71875000,1655,32,"[2, 5, 331]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1657/32,51.78125000,1657,32,"[2, 1657]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1659/32,51.84375000,1659,32,"[2, 3, 7, 79]","[-5, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1661/32,51.90625000,1661,32,"[2, 11, 151]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1663/32,51.96875000,1663,32,"[2, 1663]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1665/32,52.03125000,1665,32,"[2, 3, 5, 37]","[-5, 2, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1667/32,52.09375000,1667,32,"[2, 1667]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1671/32,52.21875000,1671,32,"[2, 3, 557]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1673/32,52.28125000,1673,32,"[2, 7, 239]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1675/32,52.34375000,1675,32,"[2, 5, 67]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1677/32,52.40625000,1677,32,"[2, 3, 13, 43]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1679/32,52.46875000,1679,32,"[2, 23, 73]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1681/32,52.53125000,1681,32,"[2, 41]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1683/32,52.59375000,1683,32,"[2, 3, 11, 17]","[-5, 2, 0, 0, 1, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1687/32,52.71875000,1687,32,"[2, 7, 241]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1689/32,52.78125000,1689,32,"[2, 3, 563]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1691/32,52.84375000,1691,32,"[2, 19, 89]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1693/32,52.90625000,1693,32,"[2, 1693]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1695/32,52.96875000,1695,32,"[2, 3, 5, 113]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1697/32,53.03125000,1697,32,"[2, 1697]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1699/32,53.09375000,1699,32,"[2, 1699]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1703/32,53.21875000,1703,32,"[2, 13, 131]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1705/32,53.28125000,1705,32,"[2, 5, 11, 31]","[-5, 0, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1707/32,53.34375000,1707,32,"[2, 3, 569]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1711/32,53.46875000,1711,32,"[2, 29, 59]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1713/32,53.53125000,1713,32,"[2, 3, 571]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1715/32,53.59375000,1715,32,"[2, 5, 7]","[-5, 0, 1, 3, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1719/32,53.71875000,1719,32,"[2, 3, 191]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1721/32,53.78125000,1721,32,"[2, 1721]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1723/32,53.84375000,1723,32,"[2, 1723]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1725/32,53.90625000,1725,32,"[2, 3, 5, 23]","[-5, 1, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1727/32,53.96875000,1727,32,"[2, 11, 157]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1729/32,54.03125000,1729,32,"[2, 7, 13, 19]","[-5, 0, 0, 1, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1731/32,54.09375000,1731,32,"[2, 3, 577]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1735/32,54.21875000,1735,32,"[2, 5, 347]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1737/32,54.28125000,1737,32,"[2, 3, 193]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1739/32,54.34375000,1739,32,"[2, 37, 47]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1743/32,54.46875000,1743,32,"[2, 3, 7, 83]","[-5, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1747/32,54.59375000,1747,32,"[2, 1747]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1751/32,54.71875000,1751,32,"[2, 17, 103]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1753/32,54.78125000,1753,32,"[2, 1753]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1755/32,54.84375000,1755,32,"[2, 3, 5, 13]","[-5, 3, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1759/32,54.96875000,1759,32,"[2, 1759]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1761/32,55.03125000,1761,32,"[2, 3, 587]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1763/32,55.09375000,1763,32,"[2, 41, 43]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1767/32,55.21875000,1767,32,"[2, 3, 19, 31]","[-5, 1, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1769/32,55.28125000,1769,32,"[2, 29, 61]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1771/32,55.34375000,1771,32,"[2, 7, 11, 23]","[-5, 0, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1775/32,55.46875000,1775,32,"[2, 5, 71]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1779/32,55.59375000,1779,32,"[2, 3, 593]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1783/32,55.71875000,1783,32,"[2, 1783]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1785/32,55.78125000,1785,32,"[2, 3, 5, 7, 17]","[-5, 1, 1, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1787/32,55.84375000,1787,32,"[2, 1787]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1791/32,55.96875000,1791,32,"[2, 3, 199]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1795/32,56.09375000,1795,32,"[2, 5, 359]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1801/32,56.28125000,1801,32,"[2, 1801]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1803/32,56.34375000,1803,32,"[2, 3, 601]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1807/32,56.46875000,1807,32,"[2, 13, 139]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1811/32,56.59375000,1811,32,"[2, 1811]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1815/32,56.71875000,1815,32,"[2, 3, 5, 11]","[-5, 1, 1, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1819/32,56.84375000,1819,32,"[2, 17, 107]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1823/32,56.96875000,1823,32,"[2, 1823]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1827/32,57.09375000,1827,32,"[2, 3, 7, 29]","[-5, 2, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1833/32,57.28125000,1833,32,"[2, 3, 13, 47]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1835/32,57.34375000,1835,32,"[2, 5, 367]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1839/32,57.46875000,1839,32,"[2, 3, 613]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1843/32,57.59375000,1843,32,"[2, 19, 97]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1851/32,57.84375000,1851,32,"[2, 3, 617]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1855/32,57.96875000,1855,32,"[2, 5, 7, 53]","[-5, 0, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1859/32,58.09375000,1859,32,"[2, 11, 13]","[-5, 0, 0, 0, 1, 2, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1867/32,58.34375000,1867,32,"[2, 1867]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1875/32,58.59375000,1875,32,"[2, 3, 5]","[-5, 1, 4, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1883/32,58.84375000,1883,32,"[2, 7, 269]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1887/32,58.96875000,1887,32,"[2, 3, 17, 37]","[-5, 1, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1891/32,59.09375000,1891,32,"[2, 31, 61]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1899/32,59.34375000,1899,32,"[2, 3, 211]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1915/32,59.84375000,1915,32,"[2, 5, 383]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1923/32,60.09375000,1923,32,"[2, 3, 641]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1931/32,60.34375000,1931,32,"[2, 1931]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1947/32,60.84375000,1947,32,"[2, 3, 11, 59]","[-5, 1, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1963/32,61.34375000,1963,32,"[2, 13, 151]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1995/32,62.34375000,1995,32,"[2, 3, 5, 7, 19]","[-5, 1, 1, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
